City,Hotel_Name,url,Hotel_Description_Long
Barcelona,Golden Hotel Barcelona,https://www.booking.com/hotel/es/golden-tulip-barcelona.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDC8q0GwAIB0gIkOTU5NWVjOGEtZjQxYS00MTA5LTg0MTMtOWU1ODIwNmMzN2I22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-03-08&checkout=2024-03-09&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=50&sr_order=popularity&srpvid=87e438474b5c009d&srepoch=1706860830&all_sr_blocks=231129002_0_2_0_0&highlighted_blocks=231129002_0_2_0_0&matching_block_id=231129002_0_2_0_0&sr_pri_blocks=231129002_0_2_0_0__16134&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Situated in Barcelona, 1.4 km from Sagrada Familia, Golden Hotel Barcelona provides a rooftop terrace with outdoor swimming pool, jacuzzi and bar. 1.5 km from Port Olympic, the property is also 1.7 km from Sagarda Familia and 1.9 km away from Picasso Museum. There is a gym, a restaurant and a shared lounge.
 All guests staying at the Golden Hotel Barcelona get 1 free entry for person and stay to the spa at Hotel & Spa Villa Olimpic@ Suites complex (subject to availability and with prior reservation), located 450 meters away.
A buffet breakfast is available each morning at the property.
Speaking Spanish, Catalan, German and English at the reception, staff are ready to help around the clock.
Barcelona El Prat Airport is 15 km from the property."
Barcelona,Hotel Brick Barcelona,https://www.booking.com/hotel/es/brick-barcelona.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDC8q0GwAIB0gIkOTU5NWVjOGEtZjQxYS00MTA5LTg0MTMtOWU1ODIwNmMzN2I22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-03-08&checkout=2024-03-09&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=52&sr_order=popularity&srpvid=87e438474b5c009d&srepoch=1706860839&all_sr_blocks=514856101_177925057_0_2_0&highlighted_blocks=514856101_177925057_0_2_0&matching_block_id=514856101_177925057_0_2_0&sr_pri_blocks=514856101_177925057_0_2_0__14326&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Located in Barcelona, 1.2 km from Sants Railway Station, Hotel Brick Barcelona features views of the city. Among the facilities at this property are a business centre and a concierge service, along with free WiFi throughout the property. The property is non-smoking and is set 600 metres from Magic Fountain of Montjuic.

The hotel will provide guests with air-conditioned rooms offering a desk, a safety deposit box, a flat-screen TV and a private bathroom with a shower. At Hotel Brick Barcelona the rooms are equipped with bed linen and towels.

Languages spoken at the reception include Catalan, English, Spanish and French, and guests are invited to request information on the area when needed.

Palau Sant Jordi is 1.8 km from the accommodation, while Passeig de Gracia is 2.7 km from the property. The nearest airport is Barcelona El Prat Airport, 10 km from Hotel Brick Barcelona."
Barcelona,Habitaciones acogedoras,https://www.booking.com/hotel/es/habitaciones-acogedoras.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDC8q0GwAIB0gIkOTU5NWVjOGEtZjQxYS00MTA5LTg0MTMtOWU1ODIwNmMzN2I22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-03-08&checkout=2024-03-09&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=60&sr_order=popularity&srpvid=87e438474b5c009d&srepoch=1706860839&all_sr_blocks=1098886503_382764453_2_0_0&highlighted_blocks=1098886503_382764453_2_0_0&matching_block_id=1098886503_382764453_2_0_0&sr_pri_blocks=1098886503_382764453_2_0_0__8100&from=searchresults#hotelTmpl,"Attractively set in the Eixample district of Barcelona, Habitaciones acogedoras is located less than 1 km from Plaça Catalunya, a 7-minute walk from Passeig de Gracia Metro Station and 1.4 km from Boqueria Market. It is situated 700 metres from Passeig de Gracia and features a shared kitchen. The property is less than 1 km from the city centre and a 3-minute walk from Casa Batllo.

All units in the bed and breakfast are equipped with a kettle. With a shared bathroom fitted with a shower and a hair dryer, units at the bed and breakfast also boast free WiFi. At the bed and breakfast, every unit is equipped with bed linen and towels.

Popular points of interest near the bed and breakfast include Tivoli Theatre, Palau de la Musica Catalana and Portal de l'Angel. The nearest airport is Barcelona El Prat Airport, 13 km from Habitaciones acogedoras."
Barcelona,Sonder La Casa del Sol,https://www.booking.com/hotel/es/la-casa-del-sol-barcelona.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDC8q0GwAIB0gIkOTU5NWVjOGEtZjQxYS00MTA5LTg0MTMtOWU1ODIwNmMzN2I22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-03-08&checkout=2024-03-09&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=66&sr_order=popularity&srpvid=87e438474b5c009d&srepoch=1706860839&all_sr_blocks=197326615_305339589_2_0_0&highlighted_blocks=197326615_305339589_2_0_0&matching_block_id=197326615_305339589_2_0_0&sr_pri_blocks=197326615_305339589_2_0_0__14150&from=searchresults#hotelTmpl,"A 10-minute walk from La Pedrera, Sonder l La Casa del Sol is situated in Barcelona and features rooms with free WiFi. Well set in the Gràcia district, this hotel offers rooms with balcony.

The units in the hotel are equipped with a flat-screen TV with free-to-air channels. All rooms have a private bathroom.

Sonder l La Casa del Sol offers a beautiful sun terrace.

Speaking English, Spanish, French and Catalan.

Casa Batllo is 1.3 km from the accommodation. The nearest airport is Barcelona El Prat Airport, 13 km from Sonder l La Casa del Sol."
Barcelona,INNSiDE by Meliá Barcelona Apolo,https://www.booking.com/hotel/es/innside-by-melia-barcelona-apolo.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDC8q0GwAIB0gIkOTU5NWVjOGEtZjQxYS00MTA5LTg0MTMtOWU1ODIwNmMzN2I22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-03-08&checkout=2024-03-09&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=77&sr_order=popularity&srpvid=87e438474b5c009d&srepoch=1706860849&all_sr_blocks=9149304_91989040_2_2_0&highlighted_blocks=9149304_91989040_2_2_0&matching_block_id=9149304_91989040_2_2_0&sr_pri_blocks=9149304_91989040_2_2_0__20380&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"INNSiDE by Meliá Barcelona Apolo is located at the foot of Montjuïc, 7 minutes’ walk from Barcelona’s Ramblas. It offers a 24-hour reception and air-conditioned rooms with WiFi.

Refurbished in 2017, the rooms at INNSiDE by Meliá Barcelona Apolo feature smart décor and wooden floors. Each one has a flat-screen TV, minibar, work desk and a private bathroom with a hairdryer.

The hotel serves a varied buffet breakfast every morning. There is also a snack bar serving light meals in the evenings.

Parallel Metro Station is next to the hotel, connecting you with the Fira Convention Centre in 2 stops."
Barcelona,Hotel Boutique Mirlo Barcelona,https://www.booking.com/hotel/es/mirlo-barcelona.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDC8q0GwAIB0gIkOTU5NWVjOGEtZjQxYS00MTA5LTg0MTMtOWU1ODIwNmMzN2I22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-03-08&checkout=2024-03-09&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=78&sr_order=popularity&srpvid=87e438474b5c009d&srepoch=1706860849&all_sr_blocks=630947201_387114464_2_2_0&highlighted_blocks=630947201_387114464_2_2_0&matching_block_id=630947201_387114464_2_2_0&sr_pri_blocks=630947201_387114464_2_2_0__29976&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Hotel Boutique Mirlo Barcelona features a garden, shared lounge, a restaurant and bar in Barcelona. This 5-star hotel offers room service, a 24-hour front desk and free WiFi. A spa and wellness centre comprising a sauna, an outdoor swimming pool, a hot tub, as well as a terrace can be used by all guests.

The hotel will provide guests with air-conditioned rooms offering a desk, a coffee machine, a fridge, a minibar, a safety deposit box, a flat-screen TV and a private bathroom with a bidet. The rooms are fitted with a kettle, while selected rooms will provide you with a patio and others also have city views. At Hotel Boutique Mirlo Barcelona all rooms are fitted with bed linen and towels.

The accommodation offers a buffet or à la carte breakfast.

Park Güell is 2 km from Hotel Boutique Mirlo Barcelona, while La Pedrera is 3.6 km away. The nearest airport is Barcelona El Prat Airport, 16 km from the hotel."
Barcelona,Fabrizzio's Petit,https://www.booking.com/hotel/es/fabrizzio-petit-palace-barcelona.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDC8q0GwAIB0gIkOTU5NWVjOGEtZjQxYS00MTA5LTg0MTMtOWU1ODIwNmMzN2I22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-03-08&checkout=2024-03-09&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=81&sr_order=popularity&srpvid=87e438474b5c009d&srepoch=1706860849&all_sr_blocks=70025514_295728689_0_1_0&highlighted_blocks=70025514_295728689_0_1_0&matching_block_id=70025514_295728689_0_1_0&sr_pri_blocks=70025514_295728689_0_1_0__12326&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Located in central Barcelona, 15 minutes’ walk from Sagrada Familia and Plaza Catalunya Square, Fabrizzio's Petit features a guest kitchen, lounge and terrace. Free Wi-Fi and breakfast are included.

Bright, modern rooms are decorated simply with colourful finishes. Fabrizzio's Petit offers shared and private rooms with access to 4 shared bathrooms. Bed linen and towels are provided.

The shared kitchen is equipped with an oven, microwave and washing machine. There is also a lounge with computers, a flat-screen TV, a PlayStation, Wii and films.

You will receive a map, and staff can provide tourist information. They can organize bicycle rental, walking tours, and night-time activities.

Many bars, restaurants and supermarkets can be found in the surrounding streets. Girona Metro Station is a 3-minute walk from the property. Airport trains leave from Passeig de Gracia Train Station, 5 minutes’ walk away."
Barcelona,Gran Hotel La Florida G.L Monumento,https://www.booking.com/hotel/es/gran-la-florida.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDC8q0GwAIB0gIkOTU5NWVjOGEtZjQxYS00MTA5LTg0MTMtOWU1ODIwNmMzN2I22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-03-08&checkout=2024-03-09&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=86&sr_order=popularity&srpvid=87e438474b5c009d&srepoch=1706860849&all_sr_blocks=9369901_91908501_0_2_0&highlighted_blocks=9369901_91908501_0_2_0&matching_block_id=9369901_91908501_0_2_0&sr_pri_blocks=9369901_91908501_0_2_0__24146&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Set on Tibidabo Hill, the 5-star Gran Hotel La Florida G.L Monumento offers views over Barcelona and the Mediterranean Sea. Guests enjoy free access to the Spa.

Rooms at La Florida feature free Wi-Fi access and 37-inch interactive plasma TVs. The bathrooms come with l’Occitane amenities, a bathtub and shower. Some also have a private balcony.

Guests can admire the views from the La Florida’s panoramic terraces and gardens. The Spa by L'Occitane includes a stainless steel swimming pool, both indoor and outdoor. A hot tub, sauna, pressure showers and a range of fitness equipment are also available.

The hotel’s restaurant serves gourmet Catalan, Spanish and Mediterranean dishes. There are also 2 bars."
Barcelona,Hotel Royal Passeig de Gracia,https://www.booking.com/hotel/es/royal-passeig-de-gracia.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDC8q0GwAIB0gIkOTU5NWVjOGEtZjQxYS00MTA5LTg0MTMtOWU1ODIwNmMzN2I22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-03-08&checkout=2024-03-09&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=91&sr_order=popularity&srpvid=87e438474b5c009d&srepoch=1706860849&all_sr_blocks=48280809_339784288_0_2_0&highlighted_blocks=48280809_339784288_0_2_0&matching_block_id=48280809_339784288_0_2_0&sr_pri_blocks=48280809_339784288_0_2_0__27880&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Within 50 metres of La Pedrera and Diagonal Metro Station, Hotel Royal Passeig de Gracia features a terrace bar with panoramic views of Barcelona. This 4-star hotel also has an interior garden.

Hotel Royal Passeig de Gracia is set in a restored building with contemporary architecture. The smart bedrooms come with air conditioning, a flat-screen TV, free Wi-Fi and a bathroom with a rain-effect shower.

Casa Batlló is just 5 minutes’ walk from the hotel, while Plaza Catalunya and Las Ramblas are 2 stops from Diagonal Station.

The Gràcia district is within a 5-minute walk, and charming street cafés can be found along the tree-lined Rambla de Catalunya, 200 metres away."
Barcelona,Hostal Santa Ana,https://www.booking.com/hotel/es/hostal-cortes-barcelona.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDC8q0GwAIB0gIkOTU5NWVjOGEtZjQxYS00MTA5LTg0MTMtOWU1ODIwNmMzN2I22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-03-08&checkout=2024-03-09&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=93&sr_order=popularity&srpvid=87e438474b5c009d&srepoch=1706860849&all_sr_blocks=43246409_88209483_0_0_0&highlighted_blocks=43246409_88209483_0_0_0&matching_block_id=43246409_88209483_0_0_0&sr_pri_blocks=43246409_88209483_0_0_0__8326&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Hostal Santa Ana is located in the very centre of Barcelona, only 240 metres from Plaça Catalunya and 1 minute walk from Portal de l’Angel. It offers free Wi-Fi.

Luggage storage and a safe box are offered, as well as services and tourist information.

Functional rooms have a fan, a sink and heating, featuring a shared or a private bathroom.

There is a wide selection of shops, bars and restaurants in the area, as well as good links with public transport. El Corte Inglés Shopping Centre is 3 minutes’ walk away.

The bus stop with the airport bus line is 300 metres away, as well as the metro station."
Barcelona,Bed and Bike Barcelona,https://www.booking.com/hotel/es/bed-and-bike-barcelona.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDC8q0GwAIB0gIkOTU5NWVjOGEtZjQxYS00MTA5LTg0MTMtOWU1ODIwNmMzN2I22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-03-08&checkout=2024-03-09&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=98&sr_order=popularity&srpvid=87e438474b5c009d&srepoch=1706860849&all_sr_blocks=128548802_369735923_0_0_0&highlighted_blocks=128548802_369735923_0_0_0&matching_block_id=128548802_369735923_0_0_0&sr_pri_blocks=128548802_369735923_0_0_0__15526&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Centrally located in Barcelona, just 900 metres from Gaudi’s Sagrada Familia, Bed and Bike Barcelona offers private and shared rooms with free WiFi. Tetuan metro Station is 5 minutes’ walk away.

Air-conditioned rooms at this hostel come with a wardrobe and a private or shared bathroom. They include bed linen and lockers. Guests can make use of the shared kitchen and TV area. Bed linen and towels can be rented on site for an additional charge.

Bed and Bike Barcelona offers a bicycle rental service. There is also a 24-hour front desk, a tour desk and a ticket service.

The hostel is 900 metres from Arc de Triomf and a 20-minute walk from Passeig de Gràcia. Barcelona El Prat Airport is 14 km from Bed and Bike Barcelona."
Barcelona,Cami Gallery Barcelona,https://www.booking.com/hotel/es/cami-gallery.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDC8q0GwAIB0gIkOTU5NWVjOGEtZjQxYS00MTA5LTg0MTMtOWU1ODIwNmMzN2I22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-03-10&checkout=2024-03-11&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=67c43874fdbf01f4&srepoch=1706860909&all_sr_blocks=70696107_88504364_0_0_0&highlighted_blocks=70696107_88504364_0_0_0&matching_block_id=70696107_88504364_0_0_0&sr_pri_blocks=70696107_88504364_0_0_0__9566&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Set in the heart of Barcelona, Cami Gallery Barcelona is located 3 minutes’ walk from Plaza Catalunya, the air-conditioned property has free Wi-Fi.

The stylish rooms feature a bathroom with free toiletries. Towels and bed linen are included.

Located on the first floor of the building, Cami Gallery Barcelona has a shared kitchen available for guests and a daily maid service. Offering a tour desk, the design property is within a 5-minute walk of a wide range of boutiques, bars and Catalan restaurants.

Urquinaona and Catalunya metro stations are 3 minutes’ walk away, while La Barceloneta Beach is 2 stops away by metro. The old town is a 10-minute walk away and Barcelona Airport is 15 km from the property."
Barcelona,Live & Dream,https://www.booking.com/hotel/es/live-dream.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDC8q0GwAIB0gIkOTU5NWVjOGEtZjQxYS00MTA5LTg0MTMtOWU1ODIwNmMzN2I22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-03-10&checkout=2024-03-11&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=67c43874fdbf01f4&srepoch=1706860909&all_sr_blocks=23554902_337923990_0_0_0&highlighted_blocks=23554902_337923990_0_0_0&matching_block_id=23554902_337923990_0_0_0&sr_pri_blocks=23554902_337923990_0_0_0__10826&from=searchresults#hotelTmpl,"Live & Dream features a minimalist white design throughout with bursts of colour in bedding and furniture. This stylish guest house offers free Wi-Fi and internet connection throughout.

Sants Station is 8 minutes' walk away and from here you can get the highspeed AVE Train or the train to the airport. Located 200 metres away, Plaça de Sants Metro Station offers direct access to the Sagrada Familia, La Pedrera and the Ramblas.

The rooms at Live & Dream come with air conditioning. The private bathroom is complete with shampoo and shower gel. A hairdryer can be requested at the reception.

Live & Dream has a tour desk and a ticket service, ideal for planning trips around the city."
Barcelona,Hostal Portugal,https://www.booking.com/hotel/es/pension-portugal.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDC8q0GwAIB0gIkOTU5NWVjOGEtZjQxYS00MTA5LTg0MTMtOWU1ODIwNmMzN2I22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-03-10&checkout=2024-03-11&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=40&sr_order=popularity&srpvid=67c43874fdbf01f4&srepoch=1706860922&all_sr_blocks=27524207_88206095_0_0_0&highlighted_blocks=27524207_88206095_0_0_0&matching_block_id=27524207_88206095_0_0_0&sr_pri_blocks=27524207_88206095_0_0_0__8926&from=searchresults#hotelTmpl,"Pensión Portugal is located in the centre of Barcelona’s Gothic Quarter, less than 200 metres from Las Ramblas. This guest house features a 24-hour reception and some rooms with balconies.

The Portugal’s simple rooms have parquet floors and modern, lightly coloured décor. All rooms have a TV, some rooms have a private bathroom and some have a shared bathroom. Free Wi-Fi is also available.

Pensión Portugal is within walking distance of many of Barcelona Old Town’s cafés and restaurants. Plaza Reial’s bars and nightclubs are just a 5-minute walk from the guest house.

The Pensión is a few minutes' walk from Barcelona Port and 700 metres from the city’s Cathedral. The guest house is set 200 metres from Drassanes Metro Station, just 2 stops from Plaza de Catalunya Metro and Train Station."
Barcelona,Hotel Ronda Lesseps,https://www.booking.com/hotel/es/rondalessepsbarcelona.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDC8q0GwAIB0gIkOTU5NWVjOGEtZjQxYS00MTA5LTg0MTMtOWU1ODIwNmMzN2I22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-03-10&checkout=2024-03-11&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=42&sr_order=popularity&srpvid=67c43874fdbf01f4&srepoch=1706860922&all_sr_blocks=9156625_356518978_0_2_0&highlighted_blocks=9156625_356518978_0_2_0&matching_block_id=9156625_356518978_0_2_0&sr_pri_blocks=9156625_356518978_0_2_0__10220&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"The Hotel Ronda Lesseps is a quiet and familiar establishment, with two beautiful interior terraces full of plants that allow our guests to relax during their stay in our city.

The Hotel is located in the metropolitan heart of Barcelona, with very good communication by public transport, very close to the historic district of Gràcia and just at a ten minutes’ walk from Antoni Gaudí's Park Güell.

License number: HB-004338"
Barcelona,El Jardi,https://www.booking.com/hotel/es/el-jardi.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDC8q0GwAIB0gIkOTU5NWVjOGEtZjQxYS00MTA5LTg0MTMtOWU1ODIwNmMzN2I22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-03-10&checkout=2024-03-11&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=46&sr_order=popularity&srpvid=67c43874fdbf01f4&srepoch=1706860922&all_sr_blocks=32072711_377691001_0_2_0&highlighted_blocks=32072711_377691001_0_2_0&matching_block_id=32072711_377691001_0_2_0&sr_pri_blocks=32072711_377691001_0_2_0__9526&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Located in Plaça del Pi Square, El Jardi is in the heart of Barcelona’s Gothic Quarter. All of the air-conditioned rooms include a safe and TV, and most have a private balcony overlooking the square.

El Jardi is just 2 minutes’ walk from the Ramblas, and 170 metres from Liceu Metro Station. The area around the hotel offers a huge range of restaurants and bars.

Free Wi-Fi is available throughout. The hotel offers 24-hour reception, and there is also a vending machine.

El Jardi first opened as a hotel in 1860, and became popular with artists. Today it retains much of its original charm and many of its historic features."
Barcelona,Onix Fira,https://www.booking.com/hotel/es/onix.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDC8q0GwAIB0gIkOTU5NWVjOGEtZjQxYS00MTA5LTg0MTMtOWU1ODIwNmMzN2I22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-03-10&checkout=2024-03-11&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=59&sr_order=popularity&srpvid=67c43874fdbf01f4&srepoch=1706860931&all_sr_blocks=9004901_0_2_0_0&highlighted_blocks=9004901_0_2_0_0&matching_block_id=9004901_0_2_0_0&sr_pri_blocks=9004901_0_2_0_0__11091&from=searchresults#hotelTmpl,"Onix Fira offers a small rooftop pool which is opened from April to October and is not heated, private parking and soundproofed rooms in Barcelona’s centre, overlooking Joan Miró Park. Lively Plaza Espanya is 200 metres away and offers a direct connection to Ramblas.

All of the spacious rooms in the Onix Fira come with free Wi-Fi, a modern décor and a private bathroom. They include a safe, minibar and telephone.

A number of restaurants and bars can be found within a 15-minute walk from the Onix Fira Hotel.

Montjuïc and the Magic Fountains are less than a 10 minutes’ walk away from Fira. The airport bus and Fira Exhibition Centre are 200 metres away.

Please, be aware that swimming pool is not heated and will be opened from April to October."
Barcelona,"Casa Consell Gran Via, Guest House",https://www.booking.com/hotel/es/barcelona-center-inn.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDC8q0GwAIB0gIkOTU5NWVjOGEtZjQxYS00MTA5LTg0MTMtOWU1ODIwNmMzN2I22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-03-10&checkout=2024-03-11&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=66&sr_order=popularity&srpvid=67c43874fdbf01f4&srepoch=1706860931&all_sr_blocks=9754920_82043229_2_0_0&highlighted_blocks=9754920_82043229_2_0_0&matching_block_id=9754920_82043229_2_0_0&sr_pri_blocks=9754920_82043229_2_0_0__13786&from=searchresults#hotelTmpl,"Casa Consell Gran Via, Guest House offers value-for-money and free Wi-Fi on Gran Vía, in Barcelona’s famous Eixample district. It is set 700 metres from Plaça Catalunya and Passeig de Gràcia.

The guesthouse is only 500 metres from Nord Bus Station. There is easy access to Tetuán and Girona Metro Stations.

The guesthouse is set in a historic building it has elegant décor and original features. Guests can enjoy a full equipped shared kitchen and complimentary coffee and tea during the stay.

Casa Consell Gran Via, Guest House is near many famous Modernista buildings. These include Gaudí’s Casa Batlló and the Sagrada Família. The Gothic Quarter and the Cathedral are also nearby.

Some rooms have a balcony or terrace with street views. They have an en suite bathroom, with typical ceramic tiles."
Barcelona,U232 Hotel,https://www.booking.com/hotel/es/nunezurgell.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AoDC8q0GwAIB0gIkOTU5NWVjOGEtZjQxYS00MTA5LTg0MTMtOWU1ODIwNmMzN2I22AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-03-10&checkout=2024-03-11&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=67&sr_order=popularity&srpvid=67c43874fdbf01f4&srepoch=1706860931&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__11334&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Located in Barcelona's attractive Eixample district, U232 Hotel offers stylish, air-conditioned rooms with flat-screen TV and free Wi-Fi. Hospital Clinic Metro Station is just 150 metres from the hotel.

All of the rooms in Hotel U232 have modern marble bathrooms with powerful showers. Some also have city views and private terraces.

Guests can enjoy drinks, jazz music and city views on the hotel's top-floor terrace. There is also a modern gym on the same floor.

The U232 has a free business centre with an internet terminal. There is an Art Deco-inspired lounge and cocktail bar, decorated with art photography and leather armchairs.

The hotel offers an extensive breakfast buffet. Room service includes daily specials and a pizza delivery service.

The shops and department stores of Diagonal Avenue are just 7 minutes’ walk away. Passeig de Gràcia and Sants Railway Station are both about 20 minutes’ walk away."
